1000667, 10126, 1, 3.47, 0.87
1000668, 10126, 53, 3.07, 0.77
1000669, 10126, 52, 3.43, 1.5
1000670, 10126, 24, 1.51, 0.38
1000671, 10127, 52, 3.82, 1.67
1000672, 10127, 52, 1.16, 0.51
1000673, 10127, 49, 3.22, 1.08
1000674, 10127, 55, 4.72, 1.63
1000675, 10128, 3, 4.81, 1.61
1000676, 10128, 14, 3.77, 0.63
1000677, 10128, 43, 4.19, 0.7
1000678, 10128, 54, 1.89, 0.73
1000679, 10128, 35, 2.69, 1.04
1000680, 10128, 44, 0.44, 0.32
1000681, 10128, 19, 1.01, 0.51
1000682, 10128, 48, 7.75, 0.97
1000683, 10128, 28, 1.82, 0.34
1000684, 10129, 7, 2.32, 1.17
1000685, 10129, 7, 0.93, 0.47
1000686, 10129, 17, 6.79, 1.48
1000687, 10129, 43, 7.18, 1.2
1000688, 10129, 32, 3.89, 0.39
1000689, 10130, 12, 1.39, 0.35
1000690, 10130, 37, 1.17, 1.49
1000691, 10130, 53, 5.74, 1.44
1000692, 10130, 39, 13.89, 1.07
1000693, 10131, 9, 7.36, 1.23
1000694, 10131, 11, 9.58, 1.6
1000695, 10131, 42, 5.88, 1.68
1000696, 10131, 28, 3.49, 0.65
1000697, 10132, 50, 12.82, 1.31
1000698, 10132, 32, 17.08, 1.71
1000699, 10132, 9, 8.2, 1.37
1000700, 10132, 28, 7.69, 1.43
1000701, 10133, 55, 1.07, 0.37
1000702, 10133, 37, 0.42, 0.54
1000703, 10133, 31, 6.23, 0.5
1000704, 10133, 31, 12.22, 0.98
1000705, 10134, 17, 7.52, 1.64
1000706, 10134, 29, 0.99, 0.25
1000707, 10135, 38, 2.39, 0.5
1000708, 10135, 35, 0.88, 0.34
1000709, 10135, 8, 3.51, 0.44
1000710, 10135, 41, 4.93, 1.05
1000711, 10135, 39, 9.61, 0.74
1000712, 10135, 6, 4.72, 1.58
1000713, 10136, 51, 10.19, 0.68
1000714, 10136, 42, 2.76, 0.79
1000715, 10136, 9, 2.21, 0.37
1000716, 10137, 21, 2.54, 1.7
1000717, 10137, 23, 12.61, 1.64
1000718, 10138, 13, 1.21, 0.29
1000719, 10138, 36, 0.83, 0.42
1000720, 10138, 2, 2.42, 0.81
1000721, 10138, 11, 3.71, 0.62
1000722, 10138, 37, 0.61, 0.78
1000723, 10138, 46, 5.9, 1.48
1000724, 10139, 40, 3.15, 1.22
1000725, 10139, 37, 1.04, 1.32
1000726, 10139, 51, 18.43, 1.23
1000727, 10139, 16, 1.64, 0.33
1000728, 10139, 23, 5.45, 0.71
1000729, 10139, 9, 3.95, 0.66
1000730, 10139, 19, 2.42, 1.22
1000731, 10140, 8, 8.7, 1.09
1000732, 10140, 45, 1.25, 0.55
1000733, 10140, 53, 2.15, 0.54
1000734, 10140, 2, 4.87, 1.63
1000735, 10141, 37, 1.19, 1.51
1000736, 10141, 26, 13.29, 1.21
1000737, 10142, 18, 0.73, 0.37
1000738, 10142, 18, 1.59, 0.8
1000739, 10142, 7, 1.39, 0.7
1000740, 10143, 35, 4.42, 1.71
1000741, 10143, 34, 1.25, 0.42
1000742, 10143, 50, 10.86, 1.11
1000743, 10143, 1, 1.11, 0.28
1000744, 10143, 54, 3.34, 1.29
1000745, 10143, 1, 5.46, 1.37
1000746, 10143, 40, 0.95, 0.37
1000747, 10143, 22, 6.02, 0.67
1000748, 10143, 18, 3.3, 1.66
1000749, 10144, 20, 1.98, 1.43
1000750, 10144, 36, 3.34, 1.68
1000751, 10145, 2, 3.85, 1.29
1000752, 10145, 34, 1.37, 0.46
1000753, 10145, 55, 1.74, 0.6
1000754, 10146, 22, 4.94, 0.55
1000755, 10147, 54, 3.47, 1.34
1000756, 10147, 40, 1.37, 0.53
1000757, 10148, 13, 3.35, 0.8
1000758, 10148, 39, 15.97, 1.23
1000759, 10148, 19, 1.63, 0.82
1000760, 10148, 50, 15.76, 1.61
1000761, 10148, 17, 6.7, 1.46
1000762, 10148, 48, 6.87, 0.86
1000763, 10149, 46, 5.74, 1.44
1000764, 10149, 29, 5.58, 1.4
1000765, 10149, 39, 12.47, 0.96
1000766, 10150, 54, 1.6, 0.62
1000767, 10150, 37, 1.17, 1.49
1000768, 10150, 32, 9.99, 1.0
1000769, 10150, 48, 6.15, 0.77
1000770, 10150, 21, 1.35, 0.9
1000771, 10150, 41, 1.36, 0.29
1000772, 10150, 28, 3.92, 0.73
1000773, 10151, 53, 1.87, 0.47
1000774, 10151, 28, 3.28, 0.61
1000775, 10151, 26, 2.85, 0.26
1000776, 10151, 28, 7.69, 1.43
1000777, 10151, 26, 18.79, 1.71
1000778, 10151, 15, 3.59, 0.72
1000779, 10152, 24, 3.63, 0.91
1000780, 10152, 52, 3.89, 1.7
1000781, 10153, 22, 7.1, 0.79
1000782, 10153, 18, 2.44, 1.23
1000783, 10153, 2, 2.78, 0.93
1000784, 10153, 16, 4.54, 0.91
1000785, 10153, 53, 4.7, 1.18
1000786, 10154, 9, 5.93, 0.99
1000787, 10155, 20, 0.94, 0.68
1000788, 10155, 12, 1.23, 0.31
1000789, 10155, 11, 5.03, 0.84
1000790, 10155, 51, 12.44, 0.83
1000791, 10155, 42, 5.6, 1.6
1000792, 10155, 29, 1.75, 0.44
1000793, 10156, 42, 1.78, 0.51
1000794, 10156, 35, 3.36, 1.3
1000795, 10157, 13, 5.48, 1.31
1000796, 10157, 53, 3.55, 0.89
1000797, 10157, 32, 6.49, 0.65
1000798, 10157, 38, 5.46, 1.14
1000799, 10157, 29, 6.42, 1.61
1000800, 10157, 30, 1.34, 0.45
1000801, 10158, 51, 12.89, 0.86
1000802, 10158, 55, 1.27, 0.44
1000803, 10158, 27, 4.9, 1.23
1000804, 10158, 17, 3.39, 0.74
1000805, 10159, 8, 9.58, 1.2
1000806, 10159, 35, 3.62, 1.4
1000807, 10159, 9, 2.21, 0.37
1000808, 10159, 3, 2.81, 0.94
1000809, 10159, 26, 17.47, 1.59
1000810, 10160, 1, 1.15, 0.29
1000811, 10161, 16, 8.43, 1.69
1000812, 10161, 36, 1.25, 0.63
1000813, 10161, 5, 6.33, 1.27
1000814, 10161, 53, 2.27, 0.57
1000815, 10161, 2, 3.46, 1.16
1000816, 10161, 48, 3.03, 0.38
1000817, 10161, 4, 2.93, 0.98
1000818, 10161, 2, 4.6, 1.54
1000819, 10161, 54, 3.88, 1.5
1000820, 10162, 16, 5.18, 1.04
1000821, 10162, 44, 0.47, 0.34
1000822, 10162, 31, 21.69, 1.74
1000823, 10162, 37, 0.8, 1.02
1000824, 10162, 5, 1.44, 0.29
1000825, 10162, 4, 0.74, 0.25
1000826, 10162, 47, 1.35, 0.33
1000827, 10162, 16, 6.58, 1.32
1000828, 10162, 10, 4.6, 1.54
1000829, 10163, 33, 2.94, 0.39
1000830, 10164, 2, 4.66, 1.56
1000831, 10164, 43, 1.61, 0.27
1000832, 10164, 20, 0.82, 0.59
1000833, 10164, 21, 1.38, 0.92
1000834, 10164, 13, 5.11, 1.22
1000835, 10164, 48, 13.9, 1.74
1000836, 10164, 17, 5.0, 1.09
1000837, 10164, 49, 4.66, 1.56
1000838, 10164, 12, 5.7, 1.43
1000839, 10165, 40, 3.8, 1.47
1000840, 10165, 3, 1.04, 0.35
1000841, 10165, 40, 4.11, 1.59
1000842, 10165, 16, 5.48, 1.1
1000843, 10165, 12, 2.79, 0.7
1000844, 10165, 24, 4.18, 1.05
1000845, 10165, 36, 2.44, 1.23
1000846, 10165, 40, 4.35, 1.68
1000847, 10165, 13, 6.15, 1.47
1000848, 10165, 12, 3.99, 1.0
1000849, 10166, 3, 3.52, 1.18
1000850, 10166, 54, 0.93, 0.36
1000851, 10166, 13, 6.66, 1.59
1000852, 10166, 1, 2.95, 0.74
1000853, 10166, 32, 7.69, 0.77
1000854, 10167, 32, 9.39, 0.94
1000855, 10167, 2, 3.31, 1.11
1000856, 10168, 33, 5.35, 0.71
1000857, 10168, 4, 1.76, 0.59
1000858, 10168, 44, 2.26, 1.63
1000859, 10168, 37, 0.39, 0.5
1000860, 10168, 50, 11.16, 1.14
1000861, 10168, 19, 1.85, 0.93
1000862, 10169, 29, 1.55, 0.39
1000863, 10169, 24, 5.58, 1.4
1000864, 10169, 53, 2.87, 0.72
1000865, 10169, 41, 6.86, 1.46
1000866, 10170, 50, 8.51, 0.87
1000867, 10170, 6, 2.84, 0.95
1000868, 10171, 40, 2.84, 1.1
1000869, 10172, 32, 10.18, 1.02
1000870, 10172, 30, 5.14, 1.72
1000871, 10172, 1, 1.39, 0.35
1000872, 10172, 34, 0.92, 0.31
1000873, 10172, 3, 2.72, 0.91
1000874, 10172, 39, 19.48, 1.5
1000875, 10172, 25, 2.14, 0.43
1000876, 10172, 21, 2.23, 1.49
1000877, 10173, 28, 5.64, 1.05
1000878, 10173, 18, 0.95, 0.48
1000879, 10173, 45, 1.83, 0.8
1000880, 10173, 33, 4.44, 0.59
1000881, 10173, 16, 1.64, 0.33
1000882, 10174, 10, 4.78, 1.6
1000883, 10174, 31, 16.83, 1.35
1000884, 10174, 26, 5.38, 0.49
1000885, 10174, 4, 2.27, 0.76
1000886, 10174, 3, 1.01, 0.34
1000887, 10174, 3, 4.45, 1.49
1000888, 10174, 39, 4.28, 0.33
1000889, 10175, 30, 3.16, 1.06
1000890, 10175, 2, 2.3, 0.77
1000891, 10175, 1, 5.9, 1.48
1000892, 10176, 52, 3.61, 1.58
1000893, 10176, 13, 4.35, 1.04
1000894, 10176, 22, 6.11, 0.68
1000895, 10176, 7, 3.44, 1.73
1000896, 10176, 40, 1.6, 0.62
1000897, 10176, 20, 0.95, 0.69
1000898, 10177, 3, 1.28, 0.43
1000899, 10177, 30, 3.49, 1.17
1000900, 10177, 49, 2.69, 0.9
1000901, 10177, 10, 3.13, 1.05
1000902, 10178, 48, 9.58, 1.2
1000903, 10178, 9, 4.19, 0.7
1000904, 10178, 44, 1.41, 1.02
1000905, 10178, 52, 1.37, 0.6
1000906, 10178, 35, 3.91, 1.51
1000907, 10178, 36, 3.12, 1.57
1000908, 10179, 21, 2.11, 1.41
1000909, 10179, 44, 2.37, 1.71
1000910, 10179, 49, 4.78, 1.6
1000911, 10179, 39, 10.0, 0.77
1000912, 10179, 42, 2.24, 0.64
1000913, 10179, 51, 4.49, 0.3
1000914, 10179, 23, 12.3, 1.6
1000915, 10179, 20, 2.26, 1.63
1000916, 10180, 43, 5.15, 0.86
1000917, 10180, 7, 1.37, 0.69
1000918, 10180, 45, 1.8, 0.79
1000919, 10180, 9, 8.26, 1.38
1000920, 10180, 27, 5.9, 1.48
1000921, 10180, 25, 2.19, 0.44
1000922, 10180, 23, 9.45, 1.23
1000923, 10181, 26, 12.52, 1.14
1000924, 10181, 5, 2.29, 0.46
1000925, 10181, 27, 2.07, 0.52
1000926, 10181, 18, 3.3, 1.66
1000927, 10181, 55, 0.81, 0.28
1000928, 10181, 50, 16.54, 1.69
1000929, 10181, 10, 4.12, 1.38
1000930, 10182, 14, 4.73, 0.79
1000931, 10182, 5, 6.53, 1.31
1000932, 10182, 23, 2.99, 0.39
1000933, 10182, 3, 0.86, 0.29
1000934, 10183, 24, 3.03, 0.76
1000935, 10183, 2, 1.43, 0.48
1000936, 10183, 37, 1.19, 1.51
1000937, 10183, 54, 4.42, 1.71
1000938, 10183, 31, 20.82, 1.67
1000939, 10183, 16, 4.84, 0.97
1000940, 10184, 4, 3.43, 1.15
1000941, 10185, 53, 2.51, 0.63
1000942, 10185, 11, 7.54, 1.26
1000943, 10185, 27, 2.43, 0.61
1000944, 10186, 28, 6.56, 1.22
1000945, 10186, 27, 4.22, 1.06
1000946, 10186, 41, 7.7, 1.64
1000947, 10186, 26, 9.78, 0.89
1000948, 10186, 41, 6.15, 1.31
1000949, 10186, 43, 6.1, 1.02
1000950, 10186, 34, 4.33, 1.45
1000951, 10187, 2, 3.88, 1.3
1000952, 10187, 53, 5.74, 1.44
1000953, 10187, 48, 6.39, 0.8
1000954, 10187, 4, 3.94, 1.32
1000955, 10187, 14, 3.95, 0.66
1000956, 10187, 34, 1.34, 0.45
1000957, 10187, 38, 7.8, 1.63
1000958, 10187, 20, 1.0, 0.72
1000959, 10187, 31, 21.44, 1.72
1000960, 10188, 51, 11.99, 0.8
1000961, 10188, 50, 3.62, 0.37
1000962, 10188, 1, 4.54, 1.14
1000963, 10188, 2, 2.48, 0.83
1000964, 10188, 55, 3.39, 1.17
1000965, 10188, 45, 3.98, 1.74
1000966, 10188, 54, 2.04, 0.79
1000967, 10188, 51, 23.08, 1.54
1000968, 10188, 55, 2.61, 0.9
1000969, 10188, 19, 1.41, 0.71
1000970, 10189, 35, 4.24, 1.64
1000971, 10189, 35, 1.08, 0.42
1000972, 10189, 45, 2.88, 1.26
1000973, 10189, 36, 1.05, 0.53
1000974, 10189, 44, 0.77, 0.56
1000975, 10189, 48, 5.43, 0.68
1000976, 10190, 17, 2.52, 0.55
1000977, 10190, 34, 4.06, 1.36
1000978, 10190, 38, 6.46, 1.35
1000979, 10190, 49, 2.75, 0.92
1000980, 10190, 55, 4.32, 1.49
1000981, 10190, 28, 4.73, 0.88
1000982, 10190, 31, 9.1, 0.73
1000983, 10190, 30, 2.93, 0.98
1000984, 10190, 37, 0.86, 1.1
1000985, 10190, 3, 3.73, 1.25
1000986, 10191, 29, 4.74, 1.19
1000987, 10191, 47, 5.37, 1.31
1000988, 10191, 7, 3.2, 1.61
1000989, 10191, 47, 5.04, 1.23
1000990, 10191, 52, 3.84, 1.68
1000991, 10191, 27, 5.22, 1.31
1000992, 10191, 17, 6.93, 1.51
1000993, 10192, 51, 13.04, 0.87
1000994, 10192, 5, 4.89, 0.98
1000995, 10192, 18, 3.46, 1.74
1000996, 10192, 36, 3.06, 1.54
1000997, 10192, 22, 2.33, 0.26
1000998, 10192, 26, 4.39, 0.4
1000999, 10192, 11, 10.42, 1.74
1001000, 10192, 55, 1.39, 0.48
1001001, 10192, 27, 1.11, 0.28
1001002, 10192, 54, 1.76, 0.68
1001003, 10193, 9, 5.63, 0.94
1001004, 10193, 47, 1.39, 0.34
1001005, 10193, 20, 1.19, 0.86
1001006, 10194, 25, 1.54, 0.31
1001007, 10194, 21, 1.04, 0.7
1001008, 10194, 39, 17.01, 1.31
1001009, 10194, 25, 4.19, 0.84
1001010, 10194, 20, 0.8, 0.58
1001011, 10194, 48, 13.18, 1.65
1001012, 10194, 27, 5.26, 1.32
1001013, 10194, 15, 3.49, 0.7
1001014, 10194, 42, 4.41, 1.26
1001015, 10195, 31, 15.08, 1.21
1001016, 10195, 15, 4.99, 1.0
1001017, 10195, 36, 2.94, 1.48
1001018, 10195, 11, 8.62, 1.44
1001019, 10195, 36, 2.1, 1.06
1001020, 10195, 45, 0.98, 0.43
1001021, 10195, 6, 3.85, 1.29
1001022, 10195, 51, 5.54, 0.37
1001023, 10196, 30, 1.82, 0.61
1001024, 10196, 16, 6.73, 1.35
1001025, 10196, 49, 2.09, 0.7
1001026, 10196, 20, 2.16, 1.56
1001027, 10196, 44, 1.12, 0.81
1001028, 10196, 51, 12.14, 0.81
1001029, 10196, 5, 1.79, 0.36
1001030, 10197, 23, 13.14, 1.71
1001031, 10198, 38, 5.02, 1.05
1001032, 10198, 49, 5.08, 1.7
1001033, 10198, 26, 10.99, 1.0
1001034, 10199, 35, 2.2, 0.85
1001035, 10199, 19, 2.1, 1.06
1001036, 10199, 29, 6.34, 1.59
1001037, 10199, 33, 11.53, 1.53
1001038, 10199, 6, 2.99, 1.0
1001039, 10199, 25, 2.54, 0.51
1001040, 10199, 16, 1.59, 0.32
1001041, 10199, 53, 4.06, 1.02
1001042, 10199, 4, 1.85, 0.62
1001043, 10199, 30, 4.72, 1.58
1001044, 10200, 33, 9.65, 1.28
1001045, 10200, 15, 4.19, 0.84
1001046, 10200, 9, 1.85, 0.31
1001047, 10201, 54, 3.36, 1.3
1001048, 10201, 36, 3.18, 1.6
1001049, 10201, 39, 20.0, 1.54
1001050, 10201, 47, 2.99, 0.73
1001051, 10201, 13, 5.15, 1.23
1001052, 10201, 24, 3.99, 1.0
1001053, 10201, 52, 3.27, 1.43
1001054, 10201, 29, 3.79, 0.95
1001055, 10201, 46, 6.62, 1.66
1001056, 10202, 3, 3.55, 1.19
1001057, 10202, 28, 1.72, 0.32
1001058, 10203, 10, 2.24, 0.75
1001059, 10203, 51, 11.84, 0.79
1001060, 10203, 28, 7.04, 1.31
1001061, 10203, 53, 4.82, 1.21
1001062, 10203, 38, 5.17, 1.08
1001063, 10203, 2, 0.83, 0.28
1001064, 10203, 28, 5.7, 1.06
1001065, 10203, 26, 8.35, 0.76
1001066, 10203, 36, 1.13, 0.57
1001067, 10204, 41, 1.92, 0.41
1001068, 10204, 53, 6.58, 1.65
1001069, 10204, 15, 6.53, 1.31
1001070, 10204, 9, 9.34, 1.56
1001071, 10204, 19, 1.59, 0.8
1001072, 10204, 15, 5.18, 1.04
1001073, 10204, 8, 5.43, 0.68
1001074, 10205, 10, 1.28, 0.43
1001075, 10205, 40, 2.87, 1.11
1001076, 10205, 8, 12.86, 1.61
1001077, 10205, 54, 2.69, 1.04
1001078, 10205, 51, 7.04, 0.47
1001079, 10205, 17, 6.74, 1.47
1001080, 10205, 26, 10.22, 0.93
1001081, 10205, 9, 7.66, 1.28
1001082, 10206, 39, 15.32, 1.18
1001083, 10206, 43, 7.84, 1.31
1001084, 10206, 33, 11.61, 1.54
1001085, 10207, 17, 5.23, 1.14
1001086, 10207, 52, 3.77, 1.65
1001087, 10208, 34, 1.52, 0.51
1001088, 10209, 1, 5.18, 1.3
1001089, 10209, 28, 3.12, 0.58
1001090, 10209, 5, 6.18, 1.24
1001091, 10209, 53, 4.54, 1.14
1001092, 10209, 28, 5.86, 1.09
1001093, 10210, 4, 2.93, 0.98
1001094, 10210, 50, 9.0, 0.92
1001095, 10210, 40, 2.64, 1.02
1001096, 10210, 37, 1.17, 1.49
1001097, 10211, 42, 2.76, 0.79
1001098, 10211, 10, 3.97, 1.33
1001099, 10212, 49, 2.27, 0.76
1001100, 10212, 13, 1.55, 0.37
1001101, 10212, 32, 2.69, 0.27
1001102, 10213, 13, 2.01, 0.48
1001103, 10213, 3, 0.95, 0.32
1001104, 10214, 4, 4.09, 1.37
1001105, 10214, 34, 4.96, 1.66
1001106, 10214, 41, 2.3, 0.49
1001107, 10214, 17, 1.88, 0.41
1001108, 10214, 44, 1.51, 1.09
1001109, 10214, 3, 1.46, 0.49
1001110, 10214, 14, 6.1, 1.02
1001111, 10214, 12, 3.31, 0.83
1001112, 10215, 40, 3.88, 1.5
1001113, 10215, 16, 1.29, 0.26
1001114, 10215, 5, 7.83, 1.57
1001115, 10215, 5, 4.14, 0.83
1001116, 10215, 23, 3.69, 0.48
1001117, 10215, 38, 5.22, 1.09
1001118, 10215, 4, 1.67, 0.56
1001119, 10216, 37, 0.66, 0.84
1001120, 10216, 38, 6.75, 1.41
1001121, 10216, 18, 2.98, 1.5
1001122, 10216, 30, 1.67, 0.56
1001123, 10216, 47, 1.18, 0.29
1001124, 10216, 30, 0.86, 0.29
1001125, 10216, 35, 0.77, 0.3
1001126, 10216, 12, 5.22, 1.31
1001127, 10216, 7, 2.72, 1.37
1001128, 10216, 31, 17.45, 1.4
1001129, 10217, 19, 2.54, 1.28
1001130, 10217, 21, 0.51, 0.34
1001131, 10217, 35, 1.42, 0.55
1001132, 10217, 50, 12.33, 1.26
1001133, 10218, 45, 2.42, 1.06
1001134, 10218, 32, 10.68, 1.07
1001135, 10218, 48, 13.58, 1.7
1001136, 10218, 54, 2.07, 0.8
1001137, 10218, 32, 12.78, 1.28
1001138, 10218, 34, 1.01, 0.34
1001139, 10218, 40, 0.93, 0.36
1001140, 10218, 18, 0.77, 0.39
1001141, 10218, 46, 2.87, 0.72
1001142, 10218, 20, 1.93, 1.39
1001143, 10219, 22, 11.05, 1.23
1001144, 10219, 19, 1.29, 0.65
1001145, 10220, 16, 2.54, 0.51
1001146, 10220, 44, 0.63, 0.46
1001147, 10220, 40, 2.04, 0.79
1001148, 10220, 4, 0.74, 0.25
1001149, 10220, 12, 6.9, 1.73
1001150, 10220, 42, 2.48, 0.71
1001151, 10220, 50, 6.36, 0.65
1001152, 10220, 9, 2.33, 0.39
1001153, 10220, 4, 2.93, 0.98
1001154, 10220, 35, 2.22, 0.86
1001155, 10221, 10, 5.11, 1.71
1001156, 10221, 1, 1.67, 0.42
1001157, 10221, 20, 1.89, 1.36
1001158, 10221, 47, 5.12, 1.25
1001159, 10221, 20, 1.45, 1.05
1001160, 10221, 45, 3.02, 1.32
1001161, 10221, 31, 3.11, 0.25
1001162, 10221, 15, 4.19, 0.84
1001163, 10221, 8, 10.06, 1.26
1001164, 10222, 20, 0.83, 0.6
1001165, 10222, 1, 2.35, 0.59
1001166, 10222, 44, 0.45, 0.33
1001167, 10222, 54, 1.83, 0.71
1001168, 10222, 22, 8.36, 0.93
1001169, 10222, 6, 4.96, 1.66
1001170, 10223, 27, 1.51, 0.38
1001171, 10223, 38, 7.61, 1.59
1001172, 10223, 43, 4.79, 0.8
1001173, 10223, 14, 4.07, 0.68
1001174, 10223, 40, 4.11, 1.59
1001175, 10223, 37, 0.51, 0.65
1001176, 10223, 53, 2.31, 0.58
1001177, 10223, 21, 0.54, 0.36
1001178, 10223, 55, 1.24, 0.43
1001179, 10224, 7, 2.74, 1.38
1001180, 10224, 52, 0.96, 0.42
1001181, 10224, 18, 2.6, 1.31
1001182, 10225, 36, 2.2, 1.11
1001183, 10225, 24, 2.03, 0.51
1001184, 10225, 13, 5.36, 1.28
1001185, 10225, 28, 3.76, 0.7
1001186, 10226, 19, 1.51, 0.76
1001187, 10226, 31, 15.46, 1.24
1001188, 10226, 28, 5.86, 1.09
1001189, 10226, 45, 3.18, 1.39
1001190, 10226, 26, 14.61, 1.33
1001191, 10226, 8, 6.71, 0.84
1001192, 10227, 25, 5.58, 1.12
1001193, 10227, 55, 0.87, 0.3
1001194, 10227, 3, 4.99, 1.67
1001195, 10227, 46, 1.27, 0.32
1001196, 10227, 5, 4.29, 0.86
1001197, 10227, 39, 21.95, 1.69
1001198, 10227, 26, 10.33, 0.94
1001199, 10227, 20, 1.19, 0.86
1001200, 10227, 12, 2.15, 0.54
1001201, 10227, 13, 2.09, 0.5
1001202, 10228, 20, 2.0, 1.44
1001203, 10228, 34, 3.79, 1.27
1001204, 10228, 40, 0.69, 0.27
1001205, 10228, 55, 3.19, 1.1
1001206, 10229, 12, 6.1, 1.53
1001207, 10229, 38, 1.34, 0.28
1001208, 10230, 22, 13.12, 1.46
1001209, 10230, 15, 5.93, 1.19
1001210, 10231, 33, 12.59, 1.67
1001211, 10231, 53, 6.86, 1.72
1001212, 10231, 31, 5.61, 0.45
1001213, 10231, 16, 7.68, 1.54
1001214, 10231, 53, 5.74, 1.44
1001215, 10231, 19, 2.76, 1.39
1001216, 10231, 17, 6.56, 1.43
1001217, 10232, 48, 7.83, 0.98
1001218, 10232, 41, 1.88, 0.4
1001219, 10232, 37, 0.67, 0.86
1001220, 10233, 4, 5.02, 1.68
1001221, 10233, 52, 2.93, 1.28
1001222, 10233, 13, 3.31, 0.79
1001223, 10233, 19, 0.81, 0.41
1001224, 10233, 13, 7.29, 1.74
1001225, 10233, 39, 22.47, 1.73
1001226, 10233, 6, 2.03, 0.68
1001227, 10233, 41, 5.96, 1.27
1001228, 10234, 45, 2.33, 1.02
1001229, 10235, 41, 1.41, 0.3
1001230, 10235, 37, 0.56, 0.71
1001231, 10235, 34, 3.16, 1.06
1001232, 10235, 42, 6.09, 1.74
1001233, 10235, 46, 2.15, 0.54
1001234, 10235, 20, 1.84, 1.33
1001235, 10235, 40, 3.85, 1.49
1001236, 10235, 22, 14.02, 1.56
1001237, 10235, 41, 1.36, 0.29
1001238, 10235, 2, 4.57, 1.53
1001239, 10236, 25, 7.88, 1.58
1001240, 10236, 49, 2.45, 0.82
1001241, 10236, 25, 3.04, 0.61
1001242, 10236, 32, 7.99, 0.8
1001243, 10236, 39, 6.36, 0.49
1001244, 10236, 40, 4.45, 1.72
1001245, 10236, 33, 3.31, 0.44
1001246, 10236, 48, 2.39, 0.3
1001247, 10236, 35, 0.9, 0.35
1001248, 10237, 42, 3.71, 1.06
1001249, 10237, 52, 1.71, 0.75
1001250, 10237, 36, 0.49, 0.25
1001251, 10237, 19, 1.93, 0.97
1001252, 10237, 35, 0.88, 0.34
1001253, 10238, 1, 2.51, 0.63
1001254, 10238, 13, 2.63, 0.63
1001255, 10238, 8, 9.26, 1.16
1001256, 10238, 27, 6.38, 1.6
1001257, 10238, 19, 2.04, 1.03
1001258, 10238, 36, 0.63, 0.32
1001259, 10239, 43, 8.92, 1.49
1001260, 10239, 23, 5.76, 0.75
1001261, 10239, 18, 1.49, 0.75
1001262, 10239, 47, 4.34, 1.06
1001263, 10240, 2, 5.02, 1.68
1001264, 10240, 51, 17.83, 1.19
1001265, 10240, 13, 3.6, 0.86
1001266, 10240, 31, 21.69, 1.74
1001267, 10240, 36, 2.76, 1.39
1001268, 10240, 10, 1.88, 0.63
1001269, 10240, 24, 5.14, 1.29
1001270, 10240, 47, 6.39, 1.56
1001271, 10240, 6, 1.16, 0.39
1001272, 10240, 48, 4.95, 0.62
1001273, 10241, 42, 2.55, 0.73
1001274, 10241, 52, 0.87, 0.38
1001275, 10241, 52, 1.07, 0.47
1001276, 10241, 38, 4.07, 0.85
1001277, 10241, 34, 4.03, 1.35
1001278, 10241, 14, 3.65, 0.61
1001279, 10242, 15, 3.19, 0.64
1001280, 10242, 39, 18.18, 1.4
1001281, 10242, 47, 4.26, 1.04
1001282, 10242, 10, 2.24, 0.75
1001283, 10242, 6, 1.19, 0.4
1001284, 10242, 26, 17.03, 1.55
1001285, 10242, 9, 3.41, 0.57
1001286, 10242, 53, 4.22, 1.06
1001287, 10243, 6, 4.06, 1.36
1001288, 10243, 7, 3.3, 1.66
1001289, 10243, 14, 2.69, 0.45
1001290, 10243, 50, 9.59, 0.98
1001291, 10243, 16, 1.84, 0.37
1001292, 10243, 36, 1.01, 0.51
1001293, 10243, 18, 1.67, 0.84
1001294, 10243, 37, 0.72, 0.92
1001295, 10243, 4, 2.33, 0.78
1001296, 10244, 50, 6.26, 0.64
1001297, 10244, 30, 1.16, 0.39
1001298, 10244, 4, 2.09, 0.7
1001299, 10244, 49, 2.45, 0.82
1001300, 10244, 1, 2.19, 0.55
1001301, 10244, 21, 0.43, 0.29
1001302, 10245, 26, 16.04, 1.46
1001303, 10245, 18, 1.39, 0.7
1001304, 10245, 45, 2.45, 1.07
1001305, 10246, 9, 9.94, 1.66
1001306, 10246, 24, 4.86, 1.22
1001307, 10246, 10, 4.72, 1.58
1001308, 10246, 15, 8.38, 1.68
1001309, 10246, 46, 3.91, 0.98
1001310, 10246, 33, 3.61, 0.48
1001311, 10246, 4, 4.42, 1.48
1001312, 10247, 49, 2.54, 0.85
1001313, 10247, 42, 5.53, 1.58
1001314, 10247, 4, 0.8, 0.27
1001315, 10247, 23, 5.22, 0.68
1001316, 10247, 52, 0.73, 0.32
1001317, 10247, 41, 1.55, 0.33
1001318, 10247, 12, 5.86, 1.47
1001319, 10247, 8, 9.9, 1.24
1001320, 10247, 48, 3.75, 0.47
1001321, 10247, 18, 0.83, 0.42
1001322, 10248, 36, 2.4, 1.21
1001323, 10248, 46, 3.67, 0.92
1001324, 10248, 10, 4.39, 1.47
1001325, 10248, 41, 3.76, 0.8
1001326, 10248, 4, 4.72, 1.58
1001327, 10248, 28, 8.71, 1.62
1001328, 10248, 27, 3.15, 0.79
1001329, 10248, 6, 1.76, 0.59
1001330, 10249, 46, 1.71, 0.43
1001331, 10249, 33, 3.54, 0.47
1001332, 10249, 45, 0.64, 0.28
